RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4515,15566378,Tillman,515,France,Male,48,5,129387.94,1,0,1,147955.91,1
4516,15565879,Riley,845,France,Female,28,9,0,2,1,1,56185.98,0
4517,15792922,Tu,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0
4518,15770567,Ruiz,557,France,Female,32,3,123502.53,1,1,1,69826.8,0
4519,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0
4520,15714920,Balashov,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0
4521,15782121,Leonard,610,France,Female,27,2,0,2,1,0,14546.76,0
4522,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0
4523,15660636,Carpenter,540,Spain,Female,40,8,0,2,1,0,3560,0
4524,15664504,Beede,418,France,Male,35,7,0,2,1,1,88878.15,0
4525,15790322,Beneventi,660,France,Female,32,0,114668.89,1,1,0,84605,0
4526,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
4527,15699415,Lewis,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
4528,15665521,Chiazagomekpele,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0
4529,15682868,Elliott,850,France,Female,40,9,99816.46,1,1,1,163989.66,1
4530,15584462,Liang,739,France,Male,34,9,0,1,1,0,60584.33,0
4531,15661708,She,508,France,Female,41,5,0,2,1,1,94170.84,0
4532,15584452,Bozeman,667,France,Male,41,6,0,2,0,0,167181.77,0
4533,15717010,Yu,741,France,Female,60,5,0,1,1,1,38914.51,0
4534,15643828,Teng,592,France,Male,29,7,0,2,1,1,91196.67,0
4535,15733361,Davide,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
4536,15795488,Beneventi,773,Spain,Male,52,2,0,2,1,0,57337.79,0
4537,15581551,Yobachukwu,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0
4538,15632051,Douglas,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
4539,15780409,Egobudike,783,France,Male,40,6,0,2,1,0,109742.55,0
4540,15572767,Shelby,777,France,Male,29,2,0,2,1,0,124489.88,0
4541,15590337,Golubov,659,France,Male,29,6,123192.12,1,1,1,56971.41,1
4542,15634551,Williamson,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1
4543,15669290,Fan,603,France,Male,38,8,59360.77,1,1,1,191457.06,0
4544,15621140,Nwebube,644,Spain,Male,37,9,0,2,1,1,96442.86,0
4545,15613518,Bellucci,647,France,Female,35,6,112668.7,1,0,1,122584.29,0
4546,15728043,Udinese,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0
4547,15570073,Marian,721,Spain,Male,57,1,0,1,1,1,195940.96,0
4548,15777033,Chizoba,524,France,Male,29,7,0,2,1,1,105448.74,0
4549,15682454,McFarland,626,France,Female,34,3,0,2,1,1,37870.29,0
4550,15758513,McDonald,569,France,Male,43,7,0,2,1,0,52534.81,0
4551,15772604,Chiemezie,578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0
4552,15721715,Fane,769,France,Female,40,9,133871.05,1,1,1,50568.02,0
4553,15688563,Marchesi,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0
4554,15772009,Scott,664,France,Female,41,5,0,1,1,1,152054.33,0
4555,15809585,H?,646,France,Male,38,7,0,2,1,0,1528.4,0
4556,15593778,Craig,779,France,Female,29,3,46388.16,3,1,0,127939.26,1
4557,15655360,Chikelu,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1
4558,15780909,Caffyn,769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1
4559,15757310,Otitodilichukwu,655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0
4560,15801411,Green,623,Spain,Male,46,4,0,1,1,0,5549.11,1
4561,15761706,Y?an,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0
4562,15658409,Mao,686,France,Male,41,5,128876.71,3,1,1,106939.34,1
4563,15810010,Dahlenburg,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0
4564,15627027,Shih,738,France,Male,39,5,0,2,1,1,114388.98,0
4565,15624374,Maclean,703,France,Male,28,9,0,2,0,1,2151.17,0
4566,15720083,Fiorentino,554,Spain,Male,42,1,0,2,0,1,183492.9,0
4567,15752294,Long,582,France,Female,38,9,135979.01,4,1,1,76582.95,1
4568,15743193,Olson,644,France,Male,37,6,117271.8,2,1,0,104217.96,1
4569,15696733,McKenzie,724,France,Male,29,4,0,1,1,0,8982.75,0
4570,15677522,Rossi,593,France,Male,33,1,0,2,0,0,9984.4,0
4571,15643523,Power,710,Spain,Female,30,10,0,2,1,0,19500.1,0
4572,15624936,Yen,631,France,Male,35,8,129205.49,1,1,1,79146.36,0
4573,15716085,Norris,739,Spain,Female,41,8,0,1,1,0,191694.77,1
4574,15641688,Collier,644,Spain,Male,18,7,0,1,0,1,59645.24,1
4575,15796834,Rivers,652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0
4576,15720123,Hudson,554,Spain,Male,37,3,0,2,1,0,166177.3,0
4577,15604732,Milani,483,France,Female,30,9,0,2,0,0,136356.97,0
4578,15723484,Hunt,669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0
4579,15807120,Oluchukwu,841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1
4580,15810891,Lorenzo,662,France,Male,34,2,117731.79,2,0,1,55120.79,0
4581,15640407,Chidiegwu,821,Germany,Male,45,0,135827.33,2,1,1,131778.58,0
4582,15778838,Warren,783,France,Male,38,9,114135.17,1,1,0,153269.98,0
4583,15709256,Glover,850,France,Female,28,9,0,2,1,1,164864.67,0
4584,15742285,Andersen,559,France,Male,62,6,118756.62,1,1,1,20367.68,0
4585,15729019,Arcuri,602,Spain,Male,34,8,98382.72,1,1,0,39542,0
4586,15608588,Mackinlay,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1
4587,15610557,McCarthy,695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0
4588,15786418,Chiu,546,France,Female,20,6,0,1,0,1,20508.85,0
4589,15653050,Norriss,719,Germany,Female,76,10,95052.29,1,1,0,176244.87,0
4590,15744914,Moore,539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0
4591,15669611,Mott,632,France,Male,71,3,83116.68,1,1,1,27597.76,0
4592,15594786,Ts'ai,772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0
4593,15649211,Fokina,708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0
4594,15766066,Nikitina,668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0
4595,15772216,Henry,738,France,Female,67,1,130652.52,1,0,1,22762.23,0
4596,15619898,Chiefo,785,France,Male,55,5,0,2,1,1,7008.65,0
4597,15724543,Mao,597,France,Male,61,5,0,2,1,1,81299.17,0
4598,15755084,Bezrukova,531,France,Male,37,7,121854.45,1,1,0,147521.35,0
4599,15730441,Dodd,509,France,Male,26,10,0,2,1,1,6177.83,0
4600,15666767,Lori,508,France,Male,35,1,86893.28,1,0,0,59374.82,0
4601,15690456,Yudina,749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0
4602,15570533,Conti,621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1
4603,15797692,Volkova,659,France,Female,33,7,89939.62,1,1,0,136540.09,0
4604,15603135,Boni,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
4605,15698927,Ritchie,675,France,Male,39,7,0,2,0,1,36267.21,0
4606,15687363,McMillan,770,France,Male,31,3,155047.56,2,1,1,186064.34,0
4607,15733444,Phillips,736,France,Female,29,9,0,2,0,0,176152.7,0
4608,15678057,Lombardi,524,France,Male,44,10,118569.03,2,0,0,82117.2,0
4609,15806918,Ireland,674,France,Male,28,5,0,1,1,1,151925.25,0
4610,15638247,Boan,700,Spain,Male,44,9,0,2,1,0,142287.65,0
4611,15674833,Shao,741,France,Female,35,1,0,2,1,0,36557.55,0
4612,15812534,Chiemenam,455,France,Male,40,1,0,3,0,1,129975.34,0
4613,15586522,Hunter,608,Spain,Male,37,2,130461.02,1,1,0,21967.15,0
4614,15794297,McKay,776,France,Male,36,1,0,2,1,0,53477.76,0
4615,15737025,Roberts,635,France,Male,33,1,0,3,0,0,178067.33,1
4616,15615931,Aitken,746,France,Female,37,4,0,2,0,1,171039.56,0
4617,15664860,Chao,692,Spain,Female,47,3,0,2,1,0,150802.41,1
4618,15664539,Bruce,683,Spain,Male,35,9,61172.04,1,0,0,82951.12,0
4619,15583692,Chan,591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0
4620,15693131,Watts,581,France,Female,24,3,95508.2,1,1,1,45755,0
4621,15779973,Gibbons,684,Germany,Male,35,3,99967.76,1,1,1,176882.08,0
4622,15620557,Ni,561,Spain,Male,37,4,101470.29,1,0,1,88838.14,0
4623,15639549,Jen,718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0
4624,15618750,Phillips,590,France,Male,31,8,112211.61,1,1,0,26261.42,0
4625,15796790,Amaechi,573,France,Female,47,8,154543.98,1,1,0,29586.73,0
4626,15668309,Maslow,350,France,Female,40,0,111098.85,1,1,1,172321.21,1
4627,15732437,Rowley,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1
4628,15665158,Chukwuemeka,813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0
4629,15689322,Bevan,641,Spain,Male,31,3,153316.14,1,1,0,59927.99,0
4630,15596624,Topp,662,France,Female,22,9,0,2,1,1,44377.65,0
4631,15601977,Burgoyne,497,Spain,Male,44,2,121250.04,1,0,1,79691.4,0
4632,15801462,Yermakov,716,France,Male,31,8,109578.04,2,1,1,51503.51,0
4633,15566139,Ts'ui,526,France,Female,37,5,53573.18,1,1,0,62830.97,0
4634,15791006,Kodilinyechukwu,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0
4635,15668057,K?,669,France,Female,31,6,113000.66,1,1,0,40467.82,0
4636,15580805,Marino,655,France,Male,27,10,0,2,1,0,51620.94,0
4637,15658768,Lucas,547,France,Female,49,2,0,1,0,0,65466.93,1
4638,15613048,Anderson,648,Germany,Female,40,5,139973.65,1,1,1,667.66,1
4639,15803654,Wei,790,France,Female,31,2,151290.16,1,1,1,172437.12,0
4640,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
4641,15650924,Foster,761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0
4642,15647203,Gebhart,750,France,Female,35,3,0,1,1,0,191520.5,0
4643,15682778,Fedorov,680,France,Male,34,9,0,2,1,1,95686.6,0
4644,15579820,Robertson,704,Spain,Male,38,6,106687.76,1,1,0,173776.5,0
4645,15709354,Tudawali,521,France,Female,41,2,0,2,1,1,113089.43,0
4646,15728480,Iloerika,452,France,Female,35,8,0,2,1,1,149614.81,0
4647,15641091,Onyemauchechukwu,695,France,Female,31,5,106089.2,1,0,0,99537.68,0
4648,15603111,Muir,850,Spain,Male,71,10,69608.14,1,1,0,97893.4,1
4649,15679693,Walker,625,France,Male,31,5,0,2,0,1,90.07,0
4650,15797190,Charlton,608,Germany,Female,40,7,96202.32,1,0,0,161154.85,0
4651,15788025,Tseng,715,France,Female,38,0,0,2,1,1,332.81,0
4652,15646168,Ifeatu,834,Spain,Male,33,5,0,2,1,0,66285.18,0
4653,15580493,Chin,469,France,Male,33,1,127818.52,1,1,0,163477.22,0
4654,15726720,Blinova,480,France,Female,40,7,0,1,1,0,170332.67,1
4655,15735799,Maconochie,527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0
4656,15773098,Ch'in,834,Spain,Male,34,5,0,2,0,0,53437.1,0
4657,15668971,Nicholson,583,France,Female,40,4,55776.39,2,1,0,26920.43,0
4658,15603221,Burgess,696,Germany,Male,32,4,84421.62,1,0,1,52314.71,0
4659,15740043,Young,606,France,Male,32,5,83161.65,1,1,1,116885.59,0
4660,15712264,Plumb,713,France,Female,39,10,0,2,1,1,126263.97,0
4661,15751926,Trentino,821,Germany,Male,42,3,87807.29,2,1,1,64613.81,0
4662,15589401,Allen,550,France,Female,30,4,0,2,1,0,89216.29,0
4663,15742019,Benford,675,France,Female,39,6,0,2,0,0,83419.15,0
4664,15660611,Gallo,748,Spain,Male,39,3,0,2,1,1,123998.52,0
4665,15607634,Cobb,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
4666,15595036,Doherty,726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0
4667,15745794,Cocci,547,France,Male,30,6,0,2,1,1,18471.86,0
4668,15781689,Macadam,758,Spain,Male,35,5,0,2,1,0,95009.6,0
4669,15696054,Tychonoff,596,France,Male,37,2,0,1,0,1,121175.86,0
4670,15752467,Johnson,720,Spain,Male,34,3,0,2,1,1,77047.78,0
4671,15597739,Tu,674,France,Male,37,3,0,1,1,0,158049.9,0
4672,15651336,Chidiebere,756,France,Female,32,4,0,2,1,0,147040.25,0
4673,15636061,Pope,649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0
4674,15723013,Sutherland,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0
4675,15784148,Beneventi,643,France,Male,62,9,0,2,0,0,155870.82,0
4676,15578098,Jamieson,600,France,Male,31,8,0,2,1,1,121555.51,0
4677,15638621,Simmons,735,Spain,Male,39,1,60374.98,1,1,0,40223.74,0
4678,15720924,Chijioke,585,France,Female,34,1,0,1,1,1,75503.6,0
4679,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
4680,15718064,Chia,635,Spain,Male,29,2,0,2,0,0,117173.8,0
4681,15605067,Nwachinemelu,472,France,Male,19,9,0,2,1,0,3453.4,0
4682,15655335,Becher,590,France,Male,36,1,0,2,1,0,48876.84,0
4683,15607301,Romano,651,Spain,Female,63,8,129968.67,1,1,1,11830.53,0
4684,15694628,Walker,686,Germany,Female,39,4,157731.6,2,1,0,162820.6,0
4685,15607112,Chiawuotu,606,France,Male,32,6,0,2,0,1,36540.63,0
4686,15635775,Watt,781,France,Male,33,3,89276.48,1,1,0,6959,0
4687,15644280,Udegbunam,593,France,Male,45,4,138825.19,1,0,0,10828.78,0
4688,15708362,Watson,793,France,Male,63,4,103729.79,2,1,1,80272.06,0
4689,15771997,Bryant,791,France,Female,31,10,75499.24,1,1,0,22184.14,0
4690,15730579,Ward,850,France,Male,68,5,169445.4,1,1,1,186335.07,0
4691,15728005,Urban,698,France,Female,57,9,111359.55,2,1,0,105715.01,0
4692,15791674,Sutherland,846,France,Female,34,10,142388.61,2,0,1,68393.64,1
4693,15754599,K'ung,765,France,Male,42,4,123311.39,2,1,1,82868.34,0
4694,15693690,Iweobiegbunam,574,Spain,Male,52,7,115532.52,1,1,0,196257.67,0
4695,15728963,Wei,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1
4696,15659710,Lascelles,581,France,Male,25,5,77886.53,2,1,0,150319.49,0
4697,15658675,Ts'ao,710,Germany,Male,37,6,135795.63,1,0,1,46523.6,0
4698,15638788,Mack,550,France,Male,32,8,97514.07,1,1,1,199138.84,0
4699,15609735,Campbell,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1
4700,15771477,Fiorentini,779,France,Male,49,9,106160.37,1,0,0,116893.87,0
4701,15570145,Long,763,France,Female,23,2,0,2,1,0,153983.99,0
4702,15797149,Lloyd,563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0
4703,15636912,Sneddon,678,Spain,Male,38,3,124483.53,1,1,0,126253.31,0
4704,15687828,Gorshkov,644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0
4705,15667424,Forbes,682,Germany,Female,43,7,111094.05,2,1,1,64679.3,0
4706,15759872,L?,625,France,Male,22,9,0,2,1,0,157072.91,0
4707,15572374,Hopetoun,733,Spain,Male,36,1,0,2,0,1,108377.82,0
4708,15754926,Lucchesi,512,France,Female,30,6,0,2,1,0,88827.31,0
4709,15687431,Faria,642,France,Female,41,7,115171.71,1,1,1,37674.47,0
4710,15604515,Yefremov,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0
4711,15682839,Genovesi,575,France,Female,57,8,137936.94,1,1,1,84475.13,0
4712,15624677,Marquez,543,Germany,Female,37,3,122304.65,2,0,0,33998.7,0
4713,15646366,Trevisani,521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0
4714,15701768,Tung,637,France,Male,32,3,0,2,1,1,197827.06,0
4715,15623566,Barnhill,714,France,Male,40,9,46520.69,1,1,1,96687.25,0
4716,15681274,Marshall,726,Spain,Female,56,2,105473.74,1,1,1,46044.7,0
4717,15762573,Bednall,680,Spain,Female,34,7,0,2,1,0,98949.85,0
4718,15706458,Pan,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
4719,15654222,Ogg,757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0
4720,15704053,T'ang,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1
4721,15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
4722,15621815,Obiajulu,803,France,Female,40,6,165526.71,1,1,0,12328.08,0
4723,15724876,McGregor,560,France,Female,38,5,83714.41,1,1,1,33245.97,0
4724,15696588,Lung,679,France,Female,36,3,0,2,1,1,2243.41,0
4725,15612832,Jamieson,526,France,Male,32,7,125540.05,1,0,0,86786.41,0
4726,15804295,Pinto,485,France,Male,41,2,100254.76,2,1,1,12706.67,0
4727,15712536,Fallaci,625,France,Female,36,3,0,2,1,0,41295.1,1
4728,15662494,Goliwe,773,Spain,Male,43,7,138150.57,1,1,1,177357.16,0
4729,15807728,Ferri,530,France,Female,45,1,0,1,0,1,190663.89,1
4730,15764916,Rowley,616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1
4731,15615330,Tretiakova,651,France,Male,23,10,0,2,1,1,170099.23,0
4732,15638487,She,586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0
4733,15627859,Nebeolisa,607,Germany,Male,29,7,102609,1,1,0,163257.44,0
4734,15622192,Young,724,Spain,Male,39,3,0,2,0,1,95562.81,0
4735,15789413,Fitzgerald,733,France,Male,64,3,0,2,1,1,75272.63,0
4736,15583221,Arnold,667,Germany,Male,70,3,77356.92,2,1,1,20881.96,0
4737,15768495,Chidimma,700,France,Female,32,8,110923.15,2,1,1,161845.81,1
4738,15644103,Wells,659,Spain,Male,78,2,151675.65,1,0,1,49978.67,0
4739,15741197,Calzada,710,Spain,Male,22,8,0,3,1,0,107292.91,0
4740,15664547,Black,760,France,Male,37,7,0,1,0,0,32863.24,1
4741,15797293,Sopuluchukwu,677,France,Female,25,3,0,2,1,0,179608.96,0
4742,15572021,Ts'ao,798,Germany,Female,29,8,80204.11,2,1,0,70223.22,0
4743,15637461,Ukaegbunam,758,France,Male,35,7,0,2,1,0,77951.84,0
4744,15620577,Wood,715,France,Male,45,4,0,2,1,1,55043.93,0
4745,15609643,Furneaux,752,Germany,Male,32,9,115587.49,2,0,1,101677.46,0
4746,15785358,Gresswell,586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1
4747,15603883,Ch'in,818,France,Male,36,4,0,2,1,1,8037.03,0
4748,15782550,Ma,490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0
4749,15775761,Iweobiegbunam,610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1
4750,15680201,Marcelo,627,Germany,Male,24,5,102773.2,2,1,0,56793.02,1
4751,15767594,Azubuike,533,France,Female,35,8,0,2,1,1,187900.12,0
4752,15591985,Stewart,708,France,Female,51,8,70754.18,1,1,1,92920.04,1
4753,15789339,Yen,681,France,Male,59,4,122781.51,1,0,1,140166.95,0
4754,15781530,Hsieh,690,France,Male,21,8,0,2,1,1,155782.89,0
4755,15705174,Chiedozie,656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0
4756,15572114,Shih,673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0
4757,15804009,Amechi,806,Germany,Male,36,8,167983.17,2,1,1,106714.28,0
4758,15662698,Ko,648,Spain,Female,43,7,81153.82,1,1,1,144532.85,1
4759,15696047,Chimezie,501,France,Male,35,6,99760.84,1,1,1,13591.52,0
4760,15701160,Azubuike,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0
4761,15790093,Aguirre,627,France,Female,27,2,0,2,1,0,125451.01,0
4762,15632143,Lung,652,France,Male,31,2,119148.55,1,0,0,149740.22,0
4763,15736778,Adams,807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0
4764,15734917,Castiglione,708,Germany,Male,21,8,133974.36,2,1,0,50294.09,0
4765,15643903,Yao,619,France,Male,27,1,154483.98,1,1,0,156394.74,0
4766,15569526,Morales,601,France,Male,40,10,98627.13,2,0,0,77977.69,0
4767,15777067,Thomas,445,France,Male,64,2,136770.67,1,0,1,43678.06,0
4768,15795511,Vasiliev,800,Germany,Male,39,4,95252.72,1,1,0,13906.34,0
4769,15610419,Chukwueloka,554,France,Male,33,3,117413.95,1,1,1,12766.74,0
4770,15644994,Ko,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1
4771,15703707,Atkins,656,France,Male,44,10,143571.52,1,0,0,127444.14,0
4772,15659327,Moffitt,520,France,Male,49,5,121197.64,1,1,0,72577.33,1
4773,15771323,Panicucci,480,Spain,Male,39,5,121626.9,1,1,1,82438.13,0
4774,15750549,Akobundu,660,Germany,Male,30,1,84440.1,2,1,1,60485.98,0
4775,15698462,Chiu,532,France,Male,36,4,0,2,1,1,132798.78,0
4776,15739692,Tsui,679,France,Male,42,1,0,2,0,0,71823.15,0
4777,15744041,Yobanna,780,France,Female,26,3,140356.7,1,1,0,117144.15,0
4778,15700714,Hollis,747,France,Male,29,7,0,2,1,1,141706.43,0
4779,15777743,Cattaneo,705,France,Female,39,3,92224.56,1,1,1,54517.25,0
4780,15623143,Lung,732,France,Female,43,9,0,2,1,0,183147.17,0
4781,15712568,Angelo,515,Spain,Male,40,10,121355.99,1,1,0,138360.29,0
4782,15617432,Folliero,816,Germany,Female,40,9,109003.26,1,1,1,79580.56,0
4783,15650424,Bryant,641,France,Female,48,3,147341.43,1,1,1,157458.61,1
4784,15728829,Weigel,509,France,Male,18,7,102983.91,1,1,0,171770.58,0
4785,15680430,Ajuluchukwu,601,Germany,Female,49,4,96252.98,2,1,0,104263.82,0
4786,15687626,Zhirov,527,France,Male,39,4,0,2,1,0,167183.07,1
4787,15609187,Cox,455,France,Female,27,5,155879.09,2,0,0,70774.97,0
4788,15609521,Chimaraoke,803,Germany,Male,34,4,142929.16,2,1,1,114869.56,0
4789,15752626,Genovese,553,France,Male,32,7,64082.09,1,0,1,109159.58,0
4790,15571756,Ohearn,724,France,Female,28,5,0,1,1,0,59351.68,0
4791,15814040,Munroe,610,France,Female,45,1,0,2,1,1,199657.46,0
4792,15658211,Morrison,559,Spain,Female,39,2,0,2,1,1,121151.1,0
4793,15742091,Parkhill,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1
4794,15787168,Y?,819,Spain,Female,28,8,168253.21,1,1,1,102799.14,0
4795,15772363,Hilton,772,Germany,Female,42,0,101979.16,1,1,0,90928.48,0
4796,15659364,Thompson,685,Spain,Male,23,5,164902.43,1,0,0,141152.28,0
4797,15738980,Yobanna,506,France,Male,43,2,0,2,1,0,105568.6,0
4798,15794236,Thorpe,642,Germany,Male,22,10,111812.52,2,1,1,183045.46,0
4799,15721383,Harvey,627,Spain,Male,40,10,0,2,1,1,194792.42,0
4800,15652981,Robinson,600,Germany,Male,30,2,119755,1,1,1,21852.91,0
4801,15722731,Manna,653,France,Male,46,0,119556.1,1,1,0,78250.13,1
4802,15640507,Li,762,Spain,Female,35,3,119349.69,3,1,1,47114.18,1
4803,15578878,Hancock,569,Spain,Female,30,3,139528.23,1,1,1,33230.37,0
4804,15744295,Hao,756,France,Male,40,1,94773.11,1,1,0,114279.63,0
4805,15776558,Nicholls,673,France,Male,31,1,108345.22,1,0,1,38802.03,0
4806,15596136,Folliero,637,France,Female,36,9,166939.88,1,1,1,72504.76,0
4807,15704597,Trumbull,644,France,Male,33,7,174571.36,1,0,1,43943.09,0
4808,15648272,Medvedeva,658,Spain,Male,35,9,71829.34,1,1,1,68141.92,0
4809,15594915,Crist,649,France,Female,36,8,0,2,0,1,109179.89,0
4810,15581115,Middleton,603,France,Female,39,9,76769.68,1,0,0,48224.72,0
4811,15763907,Watts,820,France,Female,39,1,104614.29,1,1,0,61538.43,1
4812,15705994,Udinese,712,Spain,Male,27,10,0,1,1,0,94544.88,0
4813,15772421,Tretiakov,645,Germany,Female,31,1,128927.93,1,1,1,2850.01,0
4814,15711572,O'Kane,705,Germany,Female,31,9,110941.93,2,1,0,163484.8,0
4815,15691170,Vasilyeva,590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0
4816,15600106,Wei,631,France,Male,36,1,0,2,0,0,133141.34,0
4817,15745431,Chinonyelum,604,France,Male,34,7,0,2,1,1,188078.55,0
4818,15649508,Chin,643,Spain,Male,48,8,0,2,1,0,174729.3,0
4819,15812611,Lorimer,690,Spain,Female,30,5,0,2,0,1,78700.03,0
4820,15619699,Yeh,558,France,Male,31,7,0,1,1,0,198269.08,0
4821,15813946,Duffy,637,Germany,Male,51,1,104682.83,1,1,0,55266.96,1
4822,15762762,Onyekachukwu,648,Germany,Female,45,5,118886.55,1,0,0,51636.7,0
4823,15629793,Banks,652,Spain,Male,28,8,156823.7,2,1,0,198251.52,0
4824,15781298,Hughes,808,Germany,Male,39,3,124216.93,1,0,1,171442.36,0
4825,15622658,Lai,551,France,Female,26,2,144258.52,1,1,0,49778.79,0
4826,15658980,Matthews,711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0
4827,15701936,Bell,467,Germany,Male,28,10,126315.26,1,1,0,32349.29,1
4828,15686917,Tu,789,Spain,Female,40,4,0,2,1,0,137402.27,0
4829,15807312,Hsia,602,Spain,Male,33,5,0,2,0,1,64038.34,0
4830,15574523,Cheng,576,France,Male,39,1,0,2,1,1,68814.23,0
4831,15724200,Cheng,584,France,Male,38,1,115341.55,1,0,1,173632.92,0
4832,15738224,Lin,593,France,Male,32,6,99162.29,1,1,0,128384.11,0
